"会話ID","name","text","charId","演出備考"
"PRESENT_LUMINA_RESCUE_AFTER","長老","旅のお方……助かりました。あの子たちを救ってくださり、本当にありがとうございます。","1001","種別=会話; 行=1/3; 参照=present_lumina_rescue:winActions[3]; event=present_lumina_rescue; actions=[CONV(value=""PRESENT_LUMINA_RESCUE"") -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)] || 参照=present_lumina_rescue_retry:winActions[3]; event=present_lumina_rescue_retry; actions=[CONV(value=""PRESENT_LUMINA_RESCUE_RETRY"") -> HEAL -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)]"
"PRESENT_LUMINA_RESCUE_AFTER","長老","ここはリュミナ村です。村の北東に、少し前から妙な穴が開いておりましてな。","1001","種別=会話; 行=2/3; 参照=present_lumina_rescue:winActions[3]; event=present_lumina_rescue; actions=[CONV(value=""PRESENT_LUMINA_RESCUE"") -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)] || 参照=present_lumina_rescue_retry:winActions[3]; event=present_lumina_rescue_retry; actions=[CONV(value=""PRESENT_LUMINA_RESCUE_RETRY"") -> HEAL -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)]"
"PRESENT_LUMINA_RESCUE_AFTER","長老","立ち話もなんです。よろしければ、奥の家へ。","1001","種別=会話; 行=3/3; 参照=present_lumina_rescue:winActions[3]; event=present_lumina_rescue; actions=[CONV(value=""PRESENT_LUMINA_RESCUE"") -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)] || 参照=present_lumina_rescue_retry:winActions[3]; event=present_lumina_rescue_retry; actions=[CONV(value=""PRESENT_LUMINA_RESCUE_RETRY"") -> HEAL -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)]"
"PRESENT_LUMINA_RESCUE_RETRY","システム","倒れかけたアルスは息を整え、もう一度剣を握った。子どもたちはまだ逃げ切れていない。","","種別=会話; 行=1/1; 参照=present_lumina_rescue_retry:actions[0]; event=present_lumina_rescue_retry; actions=[CONV(value=""PRESENT_LUMINA_RESCUE_RETRY"") -> HEAL -> BOSS(battleBg=""battle_bg_field"",value=[100001,100001],lossEventId=""present_lumina_rescue_retry"")]; winActions=[FLAG(key=""presentLuminaRescueSeen"",state=true) -> SUB(value=1) -> HEAL -> CONV(value=""PRESENT_LUMINA_RESCUE_AFTER"") -> FLAG(key=""luminaVillageNameKnown"",state=true)]"
"PROLOGUE_HIDDEN_ILLUMINACIA_WIN","システム","あり得ないはずの一撃が、イルミナシアの混沌を打ち砕いた。","","種別=会話; 行=1/3; 参照=prologue_hidden_route_pending:actions[3]; event=prologue_hidden_route_pending; actions=[FLAG(key=""prologueIlluminaciaDefeated"",state=true) -> FLAG(key=""prologueResult4"",state=true) -> WORLD_STATE(key=""prologueStage"",value=6) -> CONV(value=""PROLOGUE_HIDDEN_ILLUMINACIA_WIN"") -> ALLY(value=501,initialLevel=100,silent=true) -> ALLY(value=402,initialLevel=100,silent=true) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> START_FIXED_MAP(value=""PROLOGUE_FINAL_ALTAR"",targetX=6,targetY=6,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_ILLUMINACIA_WIN","？？？？","……ここまで抗うとは。ならば、その先まで見届けましょう。","","種別=会話; 行=2/3; 参照=prologue_hidden_route_pending:actions[3]; event=prologue_hidden_route_pending; actions=[FLAG(key=""prologueIlluminaciaDefeated"",state=true) -> FLAG(key=""prologueResult4"",state=true) -> WORLD_STATE(key=""prologueStage"",value=6) -> CONV(value=""PROLOGUE_HIDDEN_ILLUMINACIA_WIN"") -> ALLY(value=501,initialLevel=100,silent=true) -> ALLY(value=402,initialLevel=100,silent=true) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> START_FIXED_MAP(value=""PROLOGUE_FINAL_ALTAR"",targetX=6,targetY=6,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_ILLUMINACIA_WIN","システム","相反する二つの気配が、時の裂け目の向こうから近づいてくる。","","種別=会話; 行=3/3; 参照=prologue_hidden_route_pending:actions[3]; event=prologue_hidden_route_pending; actions=[FLAG(key=""prologueIlluminaciaDefeated"",state=true) -> FLAG(key=""prologueResult4"",state=true) -> WORLD_STATE(key=""prologueStage"",value=6) -> CONV(value=""PROLOGUE_HIDDEN_ILLUMINACIA_WIN"") -> ALLY(value=501,initialLevel=100,silent=true) -> ALLY(value=402,initialLevel=100,silent=true) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> START_FIXED_MAP(value=""PROLOGUE_FINAL_ALTAR"",targetX=6,targetY=6,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_ALTAR","システム","裂け目の向こうに、見覚えのない祭壇が浮かんでいる。空気だけが、ひどく古い。","","種別=会話; 行=1/4; 参照=prologue_hidden_azelgarag_start:actions[0]; event=prologue_hidden_azelgarag_start; actions=[CONV(value=""PROLOGUE_HIDDEN_ALTAR"") -> BOSS(battleBg=""battle_bg_lastboss"",value=802003,bossStatMultiplier=0.5,winEventId=""prologue_hidden_special_end_win"",lossEventId=""prologue_hidden_special_end_loss"",forceAutoOff=true,bestiaryExcluded=true,noDrops=true,noExp=true,noGold=true,noQuestProgress=true,noRecruit=true,storyVariantOf=302100)]"
"PROLOGUE_HIDDEN_ALTAR","リュシオン","……こんな場所まで来てしまったのですね。けれど、あなたがここまで歩いたことは消せません。","501","種別=会話; 行=2/4; 参照=prologue_hidden_azelgarag_start:actions[0]; event=prologue_hidden_azelgarag_start; actions=[CONV(value=""PROLOGUE_HIDDEN_ALTAR"") -> BOSS(battleBg=""battle_bg_lastboss"",value=802003,bossStatMultiplier=0.5,winEventId=""prologue_hidden_special_end_win"",lossEventId=""prologue_hidden_special_end_loss"",forceAutoOff=true,bestiaryExcluded=true,noDrops=true,noExp=true,noGold=true,noQuestProgress=true,noRecruit=true,storyVariantOf=302100)]"
"PROLOGUE_HIDDEN_ALTAR","ゼノン","深淵王を引きずり出す。勝てるかどうかではない。ここまで来たなら、最後まで付き合え。","402","種別=会話; 行=3/4; 参照=prologue_hidden_azelgarag_start:actions[0]; event=prologue_hidden_azelgarag_start; actions=[CONV(value=""PROLOGUE_HIDDEN_ALTAR"") -> BOSS(battleBg=""battle_bg_lastboss"",value=802003,bossStatMultiplier=0.5,winEventId=""prologue_hidden_special_end_win"",lossEventId=""prologue_hidden_special_end_loss"",forceAutoOff=true,bestiaryExcluded=true,noDrops=true,noExp=true,noGold=true,noQuestProgress=true,noRecruit=true,storyVariantOf=302100)]"
"PROLOGUE_HIDDEN_ALTAR","システム","祭壇の奥で、巨大な影が何度も輪郭を失っている。","","種別=会話; 行=4/4; 参照=prologue_hidden_azelgarag_start:actions[0]; event=prologue_hidden_azelgarag_start; actions=[CONV(value=""PROLOGUE_HIDDEN_ALTAR"") -> BOSS(battleBg=""battle_bg_lastboss"",value=802003,bossStatMultiplier=0.5,winEventId=""prologue_hidden_special_end_win"",lossEventId=""prologue_hidden_special_end_loss"",forceAutoOff=true,bestiaryExcluded=true,noDrops=true,noExp=true,noGold=true,noQuestProgress=true,noRecruit=true,storyVariantOf=302100)]"
"PROLOGUE_HIDDEN_END_WIN","システム","祭壇を覆っていた闇が裂け、白い光が足元から押し寄せる。","","種別=会話; 行=1/2; 参照=prologue_hidden_special_end_win:actions[2]; event=prologue_hidden_special_end_win; actions=[FLAG(key=""prologueHiddenAzelgaragResolved"",state=true) -> FLAG(key=""prologueHiddenAzelgaragWon"",state=true) -> CONV(value=""PROLOGUE_HIDDEN_END_WIN"") -> TEMP_LB_CLEAR(id=""prologue_divine_lb99"") -> PROMOTE_TEMP_ALLY(charId=403) -> SET_CHARACTER_LB(charId=301,limitBreak=99) -> SET_CHARACTER_LB(charId=403,limitBreak=99) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> IF_ITEM(id=701009,count=1){then:[]}{else:[ITEM(id=701009,count=1)]} -> FLAG(key=""prologueSpecialEndingSeen"",state=true) -> WORLD_STATE(key=""prologueStage"",value=100) -> START_FIXED_MAP(value=""REES_MOUNTAIN_HUT"",targetX=5,targetY=5,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_END_WIN","システム","光に呑まれても、手のひらに残った熱だけは消えなかった。","","種別=会話; 行=2/2; 参照=prologue_hidden_special_end_win:actions[2]; event=prologue_hidden_special_end_win; actions=[FLAG(key=""prologueHiddenAzelgaragResolved"",state=true) -> FLAG(key=""prologueHiddenAzelgaragWon"",state=true) -> CONV(value=""PROLOGUE_HIDDEN_END_WIN"") -> TEMP_LB_CLEAR(id=""prologue_divine_lb99"") -> PROMOTE_TEMP_ALLY(charId=403) -> SET_CHARACTER_LB(charId=301,limitBreak=99) -> SET_CHARACTER_LB(charId=403,limitBreak=99) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> IF_ITEM(id=701009,count=1){then:[]}{else:[ITEM(id=701009,count=1)]} -> FLAG(key=""prologueSpecialEndingSeen"",state=true) -> WORLD_STATE(key=""prologueStage"",value=100) -> START_FIXED_MAP(value=""REES_MOUNTAIN_HUT"",targetX=5,targetY=5,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_END_LOSS","システム","不完全な顕現でさえ、深淵王の力は圧倒的だった。四人の意識が闇へ沈む。","","種別=会話; 行=1/2; 参照=prologue_hidden_special_end_loss:actions[2]; event=prologue_hidden_special_end_loss; actions=[FLAG(key=""prologueHiddenAzelgaragResolved"",state=true) -> FLAG(key=""prologueHiddenAzelgaragLost"",state=true) -> CONV(value=""PROLOGUE_HIDDEN_END_LOSS"") -> TEMP_LB_CLEAR(id=""prologue_divine_lb99"") -> PROMOTE_TEMP_ALLY(charId=403) -> SET_CHARACTER_LB(charId=301,limitBreak=99) -> SET_CHARACTER_LB(charId=403,limitBreak=99) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> IF_ITEM(id=701009,count=1){then:[]}{else:[ITEM(id=701009,count=1)]} -> FLAG(key=""prologueSpecialEndingSeen"",state=true) -> WORLD_STATE(key=""prologueStage"",value=100) -> START_FIXED_MAP(value=""REES_MOUNTAIN_HUT"",targetX=5,targetY=5,replaceReturnPoint=true)]"
"PROLOGUE_HIDDEN_END_LOSS","システム","意識が沈む寸前まで握っていた力だけが、熱のように身体へ残った。","","種別=会話; 行=2/2; 参照=prologue_hidden_special_end_loss:actions[2]; event=prologue_hidden_special_end_loss; actions=[FLAG(key=""prologueHiddenAzelgaragResolved"",state=true) -> FLAG(key=""prologueHiddenAzelgaragLost"",state=true) -> CONV(value=""PROLOGUE_HIDDEN_END_LOSS"") -> TEMP_LB_CLEAR(id=""prologue_divine_lb99"") -> PROMOTE_TEMP_ALLY(charId=403) -> SET_CHARACTER_LB(charId=301,limitBreak=99) -> SET_CHARACTER_LB(charId=403,limitBreak=99) -> SET_CHARACTER_LB(charId=501,limitBreak=99) -> SET_CHARACTER_LB(charId=402,limitBreak=99) -> IF_ITEM(id=701009,count=1){then:[]}{else:[ITEM(id=701009,count=1)]} -> FLAG(key=""prologueSpecialEndingSeen"",state=true) -> WORLD_STATE(key=""prologueStage"",value=100) -> START_FIXED_MAP(value=""REES_MOUNTAIN_HUT"",targetX=5,targetY=5,replaceReturnPoint=true)]"
"BATTLE_RETRY_TALK","？？？？","[N:301]よ、まだ倒れてはなりません。
私に残された最後の権能をもって、今一度、深淵を打ち倒す力を授けます…","9999","種別=会話; 行=1/2; 参照=game_start_retry:actions[0]; event=game_start_retry; actions=[CONV(value=""BATTLE_RETRY_TALK"") -> TEMP_LB_START(value=99,id=""game_start_retry_lb99"") -> HEAL -> BOSS(battleBg=""battle_bg_first"",value=[100001,100001])]; winActions=[TEMP_LB_CLEAR(id=""game_start_retry_lb99"") -> STEP(value=0) -> SUB(value=1) -> HEAL -> CONV(value=""GAME_START_2"") -> SUB(value=2) -> LOG(value="""")]"
"BATTLE_RETRY_TALK","システム","不思議なちからで体力が全回復し、秘められた力が開放された！！","","種別=会話; 行=2/2; 参照=game_start_retry:actions[0]; event=game_start_retry; actions=[CONV(value=""BATTLE_RETRY_TALK"") -> TEMP_LB_START(value=99,id=""game_start_retry_lb99"") -> HEAL -> BOSS(battleBg=""battle_bg_first"",value=[100001,100001])]; winActions=[TEMP_LB_CLEAR(id=""game_start_retry_lb99"") -> STEP(value=0) -> SUB(value=1) -> HEAL -> CONV(value=""GAME_START_2"") -> SUB(value=2) -> LOG(value="""")]"
"GAME_START_2","長老","おお……！助かった……。
子ども達を救ってくださり、本当にありがとうございます。","1001","種別=会話; 行=1/2; 参照=game_start_retry:winActions[4]; event=game_start_retry; actions=[CONV(value=""BATTLE_RETRY_TALK"") -> TEMP_LB_START(value=99,id=""game_start_retry_lb99"") -> HEAL -> BOSS(battleBg=""battle_bg_first"",value=[100001,100001])]; winActions=[TEMP_LB_CLEAR(id=""game_start_retry_lb99"") -> STEP(value=0) -> SUB(value=1) -> HEAL -> CONV(value=""GAME_START_2"") -> SUB(value=2) -> LOG(value="""")]"
"GAME_START_2","長老","……その腕前、ただ者ではありますまい。
お願いがあるのです。村の奥の家まで来てくだされ。","1001","種別=会話; 行=2/2; 参照=game_start_retry:winActions[4]; event=game_start_retry; actions=[CONV(value=""BATTLE_RETRY_TALK"") -> TEMP_LB_START(value=99,id=""game_start_retry_lb99"") -> HEAL -> BOSS(battleBg=""battle_bg_first"",value=[100001,100001])]; winActions=[TEMP_LB_CLEAR(id=""game_start_retry_lb99"") -> STEP(value=0) -> SUB(value=1) -> HEAL -> CONV(value=""GAME_START_2"") -> SUB(value=2) -> LOG(value="""")]"
"PROLOGUE","長老","おお、[N:301]様。
子ども達を救ってくださりありがとうございます。","1001","種別=会話; 行=1/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","実は、村の北東に突如大穴が開き、魔物が襲ってくるようになったのです…","1001","種別=会話; 行=2/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","村の若い衆で塞ごうとしたんですが、奥に巨大な化け物がいてどうにも手が出せず…","1001","種別=会話; 行=3/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","勝手なお願いとは思うのですが、どうか、化け物を討伐してくれないじゃろうか。","1001","種別=会話; 行=4/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","システム","[N:301]は静かに頷いた","","種別=会話; 行=5/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","おお…ありがとうございます。","1001","種別=会話; 行=6/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","ガイル","頼む、俺たちも連れて行ってくれ！
あんたみたいに戦いたいんだ。","109","種別=会話; 行=7/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","サラ","[N:109]がすみません…ただ、私からもお願いします。簡単な回復しかできませんが…","110","種別=会話; 行=8/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","お、お前たち…
しかし、道案内は必要かもしれん。連れて行ってもらえるじゃろうか。","1001","種別=会話; 行=9/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","長老","化け物は村北東の大穴の奥に…
よろしくお願い申し上げる。","1001","種別=会話; 行=10/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE","システム","村の[N:109]と[N:110]が仲間に加わった！","","種別=会話; 行=11/11; 参照=start_adventure:actions[0]; event=start_adventure; actions=[CONV(value=""PROLOGUE"") -> ALLY(value=109) -> ALLY(value=110) -> STEP(value=1) -> SUB(value=1) -> LOG(value="""")]"
"PROLOGUE2","長老","化け物は村北東の大穴の奥に…
よろしくお願い申し上げる。","1001","種別=会話; 行=1/1; 参照=start_adventure2:actions[0]; event=start_adventure2; actions=[CONV(value=""PROLOGUE2"")]"
"START_CAVE1","","この奥には化け物がいるんだ。
今はどうにか塞いでいるが、いつまでもつか…","1002","種別=会話; 行=1/2; 参照=start_cave1:actions[0]; event=start_cave1; actions=[CONV(value=""START_CAVE1"")]"
"START_CAVE1","","あんた、冒険者か？
頼む、村の中央に住んでる長老の話を聞いてくれ。","1002","種別=会話; 行=2/2; 参照=start_cave1:actions[0]; event=start_cave1; actions=[CONV(value=""START_CAVE1"")]"
"START_CAVE2","","あんた、マジであの化け物と戦いにいくのか？
っておい、[N:109]と[N:110]までついてきたのか！？","1002","種別=会話; 行=1/5; 参照=start_cave2:actions[0]; event=start_cave2; actions=[CONV(value=""START_CAVE2"") -> CHOICE(text=""封鎖を解いて、洞穴の奥へ進みますか？""){yes:[CONV(value=""START_CAVE3"") -> MAP_CHANGE(value=""START_CAVE_GATE_OPEN"") -> SUB(value=2)]}{no:[LOG(value=""準備ができたらもう一度話しかけよう"")]}]"
